9909.0,400.0,0.0,24.36,71.01,140.0,431.0,72.90401
9943.0,400.0,0.0,24.36,71.01,140.0,438.0,72.90401
9978.0,400.0,0.0,24.36,70.98,140.0,433.0,72.90401
10014.0,400.0,0.0,24.36,70.98,139.0,433.0,72.90401
10047.0,400.0,0.0,24.36,70.96,142.0,448.0,72.90401
10082.0,400.0,0.0,24.36,70.96,142.0,494.0,72.90401
10118.0,400.0,0.0,24.36,70.97,139.0,597.0,72.90401
10152.0,400.0,0.0,24.36,70.97,140.0,707.0,75.66204
10188.0,400.0,0.0,24.36,70.95,139.0,740.0,75.66204
10224.0,400.0,0.0,24.36,70.95,140.0,697.0,75.66204
10259.0,400.0,0.0,24.36,70.97,139.0,616.0,75.66204
10295.0,400.0,0.0,24.36,70.97,139.0,529.0,75.66204
10330.0,400.0,0.0,24.36,70.92,140.0,464.0,75.66204
10365.0,400.0,0.0,24.36,70.92,140.0,438.0,75.66204
10400.0,400.0,0.0,24.36,70.95,140.0,445.0,75.66204
10436.0,400.0,0.0,24.36,70.95,140.0,466.0,75.66204
10471.0,400.0,0.0,24.36,70.88,142.0,478.0,75.66204
10507.0,400.0,0.0,24.36,70.88,139.0,476.0,75.66204
10546.0,400.0,0.0,24.36,70.99,142.0,455.0,75.66204
10576.0,400.0,0.0,24.36,70.99,140.0,461.0,75.66204
10613.0,400.0,0.0,24.36,70.9,140.0,460.0,75.66204
10647.0,400.0,0.0,24.36,70.9,140.0,468.0,75.66204
10684.0,400.0,0.0,24.36,70.91,140.0,457.0,75.66204
10718.0,400.0,0.0,24.36,70.91,139.0,463.0,75.66204
10755.0,400.0,0.0,24.36,70.96,140.0,456.0,75.66204
10788.0,400.0,0.0,24.36,70.96,142.0,469.0,75.66204
10825.0,400.0,0.0,24.36,70.91,141.0,464.0,75.66204
10859.0,400.0,0.0,24.36,70.91,141.0,501.0,75.66204
10896.0,400.0,0.0,24.36,70.9,140.0,582.0,75.66204
10930.0,400.0,0.0,24.36,70.9,143.0,701.0,77.12082
10967.0,400.0,0.0,24.36,70.95,143.0,745.0,77.12082
11001.0,400.0,0.0,24.36,70.95,140.0,729.0,77.12082
11038.0,400.0,0.0,24.36,70.97,142.0,655.0,77.12082
11075.0,400.0,0.0,24.36,70.95,140.0,576.0,77.12082
11108.0,400.0,0.0,24.36,70.95,140.0,516.0,77.12082
11143.0,400.0,0.0,24.36,70.95,142.0,465.0,77.12082
11179.0,400.0,0.0,24.36,70.98,142.0,435.0,77.12082
11213.0,400.0,0.0,24.36,70.94,140.0,435.0,77.12082
11249.0,400.0,0.0,24.36,70.94,142.0,448.0,77.12082
11285.0,400.0,0.0,24.36,70.95,139.0,460.0,77.12082
11320.0,400.0,0.0,24.36,70.95,141.0,465.0,77.12082
11356.0,400.0,0.0,24.36,70.95,139.0,465.0,77.12082
11390.0,400.0,0.0,24.36,70.95,140.0,458.0,77.12082
11426.0,400.0,0.0,24.36,70.91,140.0,460.0,77.12082
11461.0,400.0,0.0,24.36,70.91,139.0,460.0,77.12082
11497.0,400.0,0.0,24.36,71.0,140.0,463.0,77.12082
11532.0,400.0,0.0,24.36,71.0,142.0,460.0,77.12082
11568.0,400.0,0.0,24.36,70.92,143.0,454.0,77.12082
11607.0,400.0,0.0,24.36,70.92,141.0,443.0,77.12082
11637.0,400.0,0.0,24.36,70.89,140.0,483.0,77.12082
11674.0,400.0,0.0,24.36,70.89,141.0,575.0,77.12082
11708.0,400.0,0.0,24.36,70.91,140.0,711.0,77.12082
11745.0,400.0,0.0,24.36,70.91,140.0,772.0,77.12082
11779.0,400.0,0.0,24.36,70.92,139.0,758.0,77.12082
11815.0,400.0,0.0,24.36,70.92,140.0,666.0,77.12082
11849.0,400.0,0.0,24.36,70.9,142.0,584.0,77.12082
11886.0,400.0,0.0,24.36,70.9,142.0,490.0,77.12082
11920.0,400.0,0.0,24.36,70.97,140.0,454.0,77.12082
11957.0,400.0,0.0,24.36,70.97,139.0,427.0,77.12082
11991.0,400.0,0.0,24.36,70.95,139.0,438.0,77.12082
12027.0,400.0,0.0,24.36,70.95,140.0,437.0,77.12082
12061.0,400.0,0.0,24.36,70.92,142.0,457.0,77.12082
12099.0,400.0,0.0,24.36,70.92,140.0,448.0,77.12082
12136.0,400.0,0.0,24.36,70.99,140.0,433.0,77.12082
12169.0,400.0,0.0,24.36,70.99,140.0,427.0,77.12082
12204.0,400.0,0.0,24.36,70.95,139.0,425.0,77.12082
12239.0,400.0,0.0,24.36,70.95,140.0,423.0,77.12082
12274.0,400.0,0.0,24.36,70.87,140.0,410.0,77.12082
12310.0,400.0,0.0,24.36,70.87,140.0,394.0,77.12082
12346.0,400.0,0.0,24.36,70.9,141.0,397.0,77.12082
12381.0,400.0,0.0,24.36,70.9,139.0,399.0,77.12082
12416.0,400.0,0.0,24.37,70.91,141.0,422.0,77.12082
12451.0,400.0,0.0,24.37,70.91,139.0,483.0,77.12082
12487.0,400.0,0.0,24.36,70.95,140.0,610.0,77.12082
12522.0,400.0,0.0,24.36,70.95,143.0,731.0,73.800735
12558.0,400.0,0.0,24.36,70.89,140.0,768.0,73.800735
12593.0,400.0,0.0,24.36,70.89,142.0,721.0,73.800735
12628.0,400.0,0.0,24.36,71.0,142.0,633.0,73.800735
12667.0,400.0,0.0,24.36,71.0,140.0,522.0,73.800735
12698.0,400.0,0.0,24.36,70.95,140.0,486.0,73.800735
12735.0,400.0,0.0,24.36,70.95,139.0,447.0,73.800735
12769.0,400.0,0.0,24.37,70.96,139.0,457.0,73.800735
12806.0,400.0,0.0,24.37,70.96,139.0,465.0,73.800735
12839.0,400.0,0.0,24.36,70.94,143.0,488.0,73.800735
12876.0,400.0,0.0,24.36,70.94,142.0,486.0,73.800735
12910.0,400.0,0.0,24.37,70.91,140.0,500.0,73.800735
12947.0,400.0,0.0,24.37,70.94,140.0,475.0,73.800735
12981.0,400.0,0.0,24.36,70.94,140.0,466.0,73.800735
13018.0,400.0,0.0,24.37,70.94,140.0,436.0,73.800735
13051.0,400.0,0.0,24.37,70.94,140.0,434.0,73.800735
13088.0,400.0,0.0,24.37,70.94,139.0,430.0,73.800735
13122.0,400.0,0.0,24.37,70.94,140.0,458.0,73.800735
13159.0,400.0,0.0,24.36,70.94,140.0,469.0,73.800735
13197.0,400.0,0.0,24.36,70.94,139.0,492.0,73.800735
13230.0,400.0,0.0,24.37,70.97,139.0,567.0,73.800735
13264.0,400.0,0.0,24.37,70.97,140.0,693.0,80.7537
13300.0,400.0,0.0,24.37,70.88,139.0,772.0,80.7537
13336.0,400.0,0.0,24.37,70.88,141.0,773.0,80.7537
13371.0,400.0,0.0,24.37,70.95,139.0,714.0,80.7537
13406.0,400.0,0.0,24.37,70.95,139.0,636.0,80.7537
13442.0,400.0,0.0,24.37,70.88,139.0,552.0,80.7537
13476.0,400.0,0.0,24.37,70.88,142.0,484.0,80.7537
13511.0,400.0,0.0,24.37,70.96,140.0,447.0,80.7537
13547.0,400.0,0.0,24.37,70.96,139.0,432.0,80.7537
13588.0,400.0,0.0,24.36,70.89,139.0,431.0,80.7537
13617.0,400.0,0.0,24.36,70.89,139.0,448.0,80.7537
13652.0,400.0,0.0,24.37,70.91,139.0,453.0,80.7537
13688.0,400.0,0.0,24.37,70.91,140.0,458.0,80.7537
13723.0,400.0,0.0,24.37,70.95,140.0,453.0,80.7537
13757.0,400.0,0.0,24.37,70.95,140.0,448.0,80.7537
13796.0,400.0,0.0,24.37,70.98,140.0,439.0,80.7537
13830.0,400.0,0.0,24.37,70.98,140.0,452.0,80.7537
13867.0,400.0,0.0,24.37,70.94,139.0,457.0,80.7537
13900.0,400.0,0.0,24.37,70.94,139.0,483.0,80.7537
13937.0,400.0,0.0,24.37,70.91,140.0,486.0,80.7537
13971.0,400.0,0.0,24.37,70.91,139.0,534.0,80.7537
14008.0,400.0,0.0,24.37,70.94,143.0,637.0,80.7537
14042.0,400.0,0.0,24.37,70.94,140.0,743.0,77.12082
14078.0,400.0,0.0,24.37,70.96,140.0,763.0,77.12082
14112.0,400.0,0.0,24.37,70.96,140.0,725.0,77.12082
14149.0,400.0,0.0,24.38,70.97,142.0,639.0,77.12082
14183.0,400.0,0.0,24.38,70.97,142.0,581.0,77.12082
14220.0,400.0,0.0,24.37,70.95,143.0,503.0,77.12082
14254.0,400.0,0.0,24.37,70.95,142.0,471.0,77.12082
14295.0,400.0,0.0,24.38,70.94,142.0,445.0,77.12082
14325.0,400.0,0.0,24.38,70.94,140.0,471.0,77.12082
14361.0,400.0,0.0,24.37,70.91,140.0,481.0,77.12082
14396.0,400.0,0.0,24.37,70.91,140.0,480.0,77.12082
14432.0,400.0,0.0,24.37,70.98,140.0,474.0,77.12082
14467.0,400.0,0.0,24.37,70.98,139.0,455.0,77.12082
14502.0,400.0,0.0,24.37,70.88,140.0,432.0,77.12082
14537.0,400.0,0.0,24.37,70.88,139.0,411.0,77.12082
14573.0,400.0,0.0,24.37,70.91,140.0,404.0,77.12082
14608.0,400.0,0.0,24.37,70.91,140.0,400.0,77.12082
14644.0,400.0,0.0,24.37,70.93,142.0,405.0,77.12082
14680.0,400.0,0.0,24.37,70.93,140.0,411.0,77.12082
14714.0,400.0,0.0,24.37,70.94,140.0,437.0,77.12082
14750.0,400.0,0.0,24.37,70.94,142.0,529.0,77.12082
14785.0,400.0,0.0,24.37,70.94,141.0,667.0,77.12082
14824.0,400.0,0.0,24.37,70.93,140.0,765.0,77.22008
14857.0,400.0,0.0,24.37,70.93,140.0,768.0,77.22008
14891.0,400.0,0.0,24.36,70.91,140.0,725.0,77.22008
14927.0,400.0,0.0,24.36,70.91,139.0,616.0,77.22008
14961.0,400.0,0.0,24.36,70.95,140.0,529.0,77.22008
14998.0,400.0,0.0,24.36,70.95,140.0,438.0,77.22008
15032.0,400.0,0.0,24.36,70.91,139.0,413.0,77.22008
15069.0,400.0,0.0,24.36,70.91,139.0,403.0,77.22008
15102.0,400.0,0.0,24.36,70.94,142.0,429.0,77.22008
15139.0,400.0,0.0,24.36,70.94,142.0,427.0,77.22008
15173.0,400.0,0.0,24.36,70.86,139.0,444.0,77.22008
15210.0,400.0,0.0,24.36,70.86,140.0,450.0,77.22008
15244.0,400.0,0.0,24.37,70.89,139.0,471.0,77.22008
15281.0,400.0,0.0,24.37,70.89,140.0,457.0,77.22008
15314.0,400.0,0.0,24.36,70.92,142.0,452.0,77.22008
15355.0,400.0,0.0,24.36,70.92,142.0,413.0,77.22008
15386.0,400.0,0.0,24.36,70.92,140.0,415.0,77.22008
15422.0,400.0,0.0,24.36,70.92,140.0,414.0,77.22008
15457.0,400.0,0.0,24.36,70.95,140.0,422.0,77.22008
15493.0,400.0,0.0,24.36,70.95,140.0,450.0,77.22008
15527.0,400.0,0.0,24.36,70.95,140.0,545.0,77.22008
15563.0,400.0,0.0,24.36,70.95,142.0,665.0,77.22008
15598.0,400.0,0.0,24.36,70.97,140.0,733.0,77.12082
15634.0,400.0,0.0,24.36,70.97,142.0,721.0,77.12082
15669.0,400.0,0.0,24.37,71.0,139.0,654.0,77.12082
15705.0,400.0,0.0,24.37,71.0,140.0,570.0,77.12082
15739.0,400.0,0.0,24.37,70.88,142.0,497.0,77.12082
15775.0,400.0,0.0,24.37,70.88,141.0,445.0,77.12082
15811.0,400.0,0.0,24.37,70.95,140.0,428.0,77.12082
15846.0,400.0,0.0,24.37,70.95,140.0,431.0,77.12082
15885.0,400.0,0.0,24.37,70.95,139.0,448.0,77.12082
15918.0,400.0,0.0,24.37,70.95,139.0,461.0,77.12082
15951.0,400.0,0.0,24.37,70.91,140.0,480.0,77.12082
15988.0,400.0,0.0,24.37,70.91,139.0,471.0,77.12082
16022.0,400.0,0.0,24.37,70.97,140.0,475.0,77.12082
16059.0,400.0,0.0,24.37,70.97,142.0,457.0,77.12082
16093.0,400.0,0.0,24.37,70.89,142.0,461.0,77.12082
16130.0,400.0,0.0,24.37,70.89,140.0,449.0,77.12082
16163.0,400.0,0.0,24.37,70.96,142.0,456.0,77.12082
16200.0,400.0,0.0,24.37,70.96,140.0,459.0,77.12082
16234.0,400.0,0.0,24.37,70.9,139.0,521.0,77.12082
16271.0,400.0,0.0,24.37,70.9,142.0,629.0,77.12082
16305.0,400.0,0.0,24.37,70.89,140.0,729.0,84.745766
16343.0,400.0,0.0,24.37,70.89,139.0,731.0,84.745766
16375.0,400.0,0.0,24.37,70.97,140.0,685.0,84.745766
16415.0,400.0,0.0,24.37,70.91,141.0,579.0,84.745766
16447.0,400.0,0.0,24.37,70.91,142.0,520.0,84.745766
16483.0,400.0,0.0,24.37,70.91,140.0,469.0,84.745766
16518.0,400.0,0.0,24.38,70.95,142.0,449.0,84.745766
16553.0,400.0,0.0,24.38,70.95,142.0,453.0,84.745766
16588.0,400.0,0.0,24.37,70.96,140.0,466.0,84.745766
16624.0,400.0,0.0,24.37,70.94,140.0,469.0,84.745766
16659.0,400.0,0.0,24.37,70.94,140.0,462.0,84.745766
16695.0,400.0,0.0,24.37,70.91,140.0,449.0,84.745766
16730.0,400.0,0.0,24.37,70.91,140.0,444.0,84.745766
16765.0,400.0,0.0,24.37,70.91,140.0,438.0,84.745766
16800.0,400.0,0.0,24.37,70.91,139.0,429.0,84.745766
16836.0,400.0,0.0,24.37,70.95,140.0,423.0,84.745766
16871.0,400.0,0.0,24.37,70.95,142.0,426.0,84.745766
16907.0,400.0,0.0,24.37,70.93,140.0,440.0,84.745766
16946.0,400.0,0.0,24.37,70.93,139.0,510.0,84.745766
16978.0,400.0,0.0,24.37,70.88,140.0,618.0,84.745766
17012.0,400.0,0.0,24.37,70.88,140.0,717.0,84.86563
17049.0,400.0,0.0,24.37,70.86,139.0,714.0,84.86563
17083.0,400.0,0.0,24.37,70.86,141.0,662.0,84.86563
17120.0,400.0,0.0,24.37,70.94,140.0,561.0,84.86563
17154.0,400.0,0.0,24.37,70.94,141.0,499.0,84.86563
17190.0,400.0,0.0,24.37,70.85,140.0,429.0,84.86563
17224.0,400.0,0.0,24.37,70.85,140.0,412.0,84.86563
17261.0,400.0,0.0,24.37,70.95,139.0,407.0,84.86563
17295.0,400.0,0.0,24.37,70.95,140.0,430.0,84.86563
17333.0,400.0,0.0,24.37,70.9,142.0,436.0,84.86563
17366.0,400.0,0.0,24.37,70.9,142.0,448.0,84.86563
17402.0,400.0,0.0,24.37,70.96,140.0,434.0,84.86563
17436.0,400.0,0.0,24.37,70.96,140.0,437.0,84.86563
17476.0,400.0,0.0,24.37,70.93,139.0,417.0,84.86563
17508.0,400.0,0.0,24.37,70.93,140.0,427.0,84.86563
17543.0,400.0,0.0,24.38,70.95,140.0,429.0,84.86563
17579.0,400.0,0.0,24.38,70.95,140.0,432.0,84.86563
17614.0,400.0,0.0,24.37,70.89,140.0,438.0,84.86563
17649.0,400.0,0.0,24.37,70.89,140.0,492.0,84.86563
17685.0,400.0,0.0,24.38,70.9,139.0,602.0,84.86563
17720.0,400.0,0.0,24.38,70.9,140.0,704.0,84.86563
17756.0,400.0,0.0,24.38,70.96,141.0,733.0,84.86563
17790.0,400.0,0.0,24.38,70.96,139.0,678.0,84.86563
17826.0,400.0,0.0,24.38,70.91,139.0,586.0,84.86563
17861.0,400.0,0.0,24.38,70.91,139.0,495.0,84.86563
17897.0,400.0,0.0,24.38,70.95,139.0,430.0,84.86563
17932.0,400.0,0.0,24.38,70.95,139.0,413.0,84.86563
17968.0,400.0,0.0,24.38,70.88,140.0,426.0,84.86563
18007.0,400.0,0.0,24.38,70.88,139.0,447.0,84.86563
18039.0,400.0,0.0,24.38,70.93,140.0,458.0,84.86563
18073.0,400.0,0.0,24.38,70.93,139.0,457.0,84.86563
18110.0,400.0,0.0,24.37,70.88,142.0,432.0,84.86563
18144.0,400.0,0.0,24.37,70.88,141.0,423.0,84.86563
18181.0,400.0,0.0,24.38,70.87,139.0,393.0,84.86563
18214.0,400.0,0.0,24.38,70.87,140.0,391.0,84.86563
18251.0,400.0,0.0,24.37,70.87,139.0,360.0,84.86563
18285.0,400.0,0.0,24.37,70.87,142.0,356.0,84.86563
18323.0,400.0,0.0,24.38,70.97,141.0,327.0,84.86563
18357.0,400.0,0.0,24.38,70.97,140.0,296.0,84.86563
18393.0,400.0,0.0,24.37,70.94,139.0,272.0,84.86563
18426.0,400.0,0.0,24.37,70.88,140.0,346.0,84.86563
18463.0,400.0,0.0,24.38,70.88,140.0,466.0,84.86563
18497.0,400.0,0.0,24.37,70.91,140.0,575.0,84.86563
18537.0,400.0,0.0,24.37,70.91,140.0,586.0,73.891624
18569.0,400.0,0.0,24.38,70.87,142.0,558.0,73.891624
18604.0,400.0,0.0,24.38,70.87,141.0,481.0,73.891624
18639.0,400.0,0.0,24.38,70.9,140.0,404.0,73.891624
18674.0,400.0,0.0,24.38,70.9,139.0,365.0,73.891624
18710.0,400.0,0.0,24.37,70.88,141.0,365.0,73.891624
18746.0,400.0,0.0,24.37,70.88,142.0,378.0,73.891624
18781.0,400.0,0.0,24.38,70.87,139.0,411.0,73.891624
18817.0,400.0,0.0,24.38,70.87,142.0,437.0,73.891624
18851.0,400.0,0.0,24.38,70.91,139.0,448.0,73.891624
18887.0,400.0,0.0,24.38,70.91,139.0,448.0,73.891624
18922.0,400.0,0.0,24.38,70.95,141.0,447.0,73.891624
18958.0,400.0,0.0,24.38,70.95,142.0,438.0,73.891624
18993.0,400.0,0.0,24.38,70.89,139.0,438.0,73.891624
19028.0,400.0,0.0,24.38,70.89,139.0,435.0,73.891624
19067.0,400.0,0.0,24.38,70.95,139.0,430.0,73.891624
19100.0,400.0,0.0,24.38,70.95,140.0,431.0,73.891624
19134.0,400.0,0.0,24.37,70.94,142.0,456.0,73.891624
19171.0,400.0,0.0,24.37,70.94,139.0,481.0,73.891624
19205.0,400.0,0.0,24.37,70.87,139.0,555.0,73.891624
19241.0,400.0,0.0,24.37,70.87,142.0,631.0,84.745766
19275.0,400.0,0.0,24.38,70.88,140.0,678.0,84.745766
19312.0,400.0,0.0,24.38,70.88,141.0,655.0,84.745766
19347.0,400.0,0.0,24.38,70.93,141.0,620.0,84.745766
19383.0,400.0,0.0,24.38,70.93,140.0,554.0,84.745766
19417.0,400.0,0.0,24.38,70.89,139.0,521.0,84.745766
19453.0,400.0,0.0,24.38,70.89,140.0,489.0,84.745766
19487.0,400.0,0.0,24.37,70.95,142.0,485.0,84.745766
19524.0,400.0,0.0,24.37,70.95,139.0,472.0,84.745766
19558.0,400.0,0.0,24.38,70.9,139.0,484.0,84.745766
19598.0,400.0,0.0,24.38,70.9,139.0,472.0,84.745766
19630.0,400.0,0.0,24.38,70.88,142.0,484.0,84.745766
19664.0,400.0,0.0,24.38,70.88,139.0,480.0,84.745766
19700.0,400.0,0.0,24.38,70.87,140.0,476.0,84.745766
19735.0,400.0,0.0,24.38,70.87,139.0,464.0,84.745766
19771.0,400.0,0.0,24.38,70.95,139.0,457.0,84.745766
19807.0,400.0,0.0,24.38,70.95,140.0,450.0,84.745766
19842.0,400.0,0.0,24.38,70.92,139.0,443.0,84.745766
19877.0,400.0,0.0,24.38,70.92,142.0,442.0,84.745766
19912.0,400.0,0.0,24.38,70.81,139.0,444.0,84.745766
19948.0,400.0,0.0,24.38,70.81,142.0,456.0,84.745766
19983.0,400.0,0.0,24.39,70.95,139.0,498.0,84.745766
20019.0,400.0,0.0,24.39,70.95,139.0,562.0,84.745766
20054.0,400.0,0.0,24.39,70.91,142.0,616.0,73.710075
20089.0,400.0,0.0,24.39,70.91,140.0,624.0,73.710075
20128.0,400.0,0.0,24.39,70.95,139.0,592.0,73.710075
20161.0,400.0,0.0,24.39,70.91,140.0,562.0,73.710075
20195.0,400.0,0.0,24.39,70.91,139.0,544.0,73.710075
20232.0,400.0,0.0,24.39,70.91,142.0,503.0,73.710075
20265.0,400.0,0.0,24.39,70.91,139.0,487.0,73.710075
20302.0,400.0,0.0,24.39,70.91,142.0,474.0,73.710075
20336.0,400.0,0.0,24.39,70.91,141.0,489.0,73.710075
20373.0,400.0,0.0,24.38,70.92,142.0,485.0,73.710075
20407.0,400.0,0.0,24.38,70.92,140.0,493.0,73.710075
20444.0,400.0,0.0,24.39,70.89,140.0,476.0,73.710075
20477.0,400.0,0.0,24.39,70.89,139.0,479.0,73.710075
20514.0,400.0,0.0,24.38,70.97,141.0,463.0,73.710075
20548.0,400.0,0.0,24.38,70.97,139.0,455.0,73.710075
20585.0,400.0,0.0,24.38,70.88,140.0,443.0,73.710075
20619.0,400.0,0.0,24.38,70.88,140.0,449.0,73.710075
20659.0,400.0,0.0,24.39,70.95,140.0,436.0,73.710075
20690.0,400.0,0.0,24.39,70.95,140.0,452.0,73.710075
20725.0,400.0,0.0,24.38,70.95,139.0,454.0,73.710075
20761.0,400.0,0.0,24.38,70.95,139.0,471.0,73.710075
20796.0,400.0,0.0,24.39,70.86,140.0,518.0,73.710075
20832.0,400.0,0.0,24.39,70.86,139.0,578.0,73.710075
20867.0,400.0,0.0,24.38,70.87,142.0,614.0,73.800735
20902.0,400.0,0.0,24.38,70.87,139.0,615.0,73.800735
20938.0,400.0,0.0,24.39,70.97,140.0,590.0,73.800735
20973.0,400.0,0.0,24.39,70.97,139.0,558.0,73.800735
21009.0,400.0,0.0,24.38,70.83,139.0,528.0,73.800735
21044.0,400.0,0.0,24.38,70.83,139.0,504.0,73.800735
21080.0,400.0,0.0,24.38,70.89,139.0,492.0,73.800735
21114.0,400.0,0.0,24.38,70.89,142.0,492.0,73.800735
21150.0,400.0,0.0,24.38,70.95,140.0,491.0,73.800735
21188.0,400.0,0.0,24.38,70.95,140.0,488.0,73.800735
21222.0,400.0,0.0,24.38,70.94,140.0,484.0,73.800735
21256.0,400.0,0.0,24.38,70.94,141.0,498.0,73.800735
21293.0,400.0,0.0,24.38,70.9,139.0,484.0,73.800735
21326.0,400.0,0.0,24.38,70.9,142.0,485.0,73.800735
21363.0,400.0,0.0,24.39,70.88,139.0,472.0,73.800735
21397.0,400.0,0.0,24.39,70.88,139.0,477.0,73.800735
21434.0,400.0,0.0,24.39,70.87,140.0,466.0,73.800735
21468.0,400.0,0.0,24.39,70.87,139.0,471.0,73.800735
21505.0,400.0,0.0,24.39,70.92,140.0,460.0,73.800735
21538.0,400.0,0.0,24.39,70.92,140.0,474.0,73.800735
21575.0,400.0,0.0,24.39,70.88,139.0,488.0,73.800735
21609.0,400.0,0.0,24.39,70.88,139.0,542.0,73.800735
21646.0,400.0,0.0,24.39,70.94,141.0,598.0,73.800735
21680.0,400.0,0.0,24.39,70.94,139.0,639.0,73.710075
21720.0,400.0,0.0,24.39,70.85,141.0,626.0,73.710075
21751.0,400.0,0.0,24.39,70.85,140.0,611.0,73.710075
21786.0,400.0,0.0,24.39,70.85,139.0,573.0,73.710075
21822.0,400.0,0.0,24.39,70.85,140.0,535.0,73.710075
21857.0,400.0,0.0,24.39,70.94,142.0,507.0,73.710075
21893.0,400.0,0.0,24.39,70.94,140.0,490.0,73.710075
21927.0,400.0,0.0,24.39,70.87,139.0,485.0,73.710075
21963.0,400.0,0.0,24.39,70.93,141.0,492.0,73.710075
21998.0,400.0,0.0,24.39,70.93,140.0,495.0,73.710075
22033.0,400.0,0.0,24.39,70.93,139.0,504.0,73.710075
22074.0,400.0,0.0,24.39,70.93,142.0,485.0,73.710075
22104.0,400.0,0.0,24.39,70.84,141.0,493.0,73.710075
22139.0,400.0,0.0,24.39,70.84,139.0,495.0,73.710075
22174.0,400.0,0.0,24.39,70.89,140.0,493.0,73.710075
22210.0,400.0,0.0,24.39,70.89,139.0,483.0,73.710075
22248.0,400.0,0.0,24.39,70.91,139.0,473.0,73.710075
22282.0,400.0,0.0,24.39,70.91,139.0,465.0,73.710075
22317.0,400.0,0.0,24.39,70.92,139.0,480.0,73.710075
22352.0,400.0,0.0,24.39,70.92,140.0,474.0,73.710075
22387.0,400.0,0.0,24.39,70.89,139.0,506.0,73.710075
22424.0,400.0,0.0,24.39,70.89,139.0,559.0,73.710075
22458.0,400.0,0.0,24.39,70.96,140.0,637.0,77.12082
22495.0,400.0,0.0,24.39,70.96,139.0,662.0,77.12082
22529.0,400.0,0.0,24.39,70.95,139.0,665.0,77.12082
22565.0,400.0,0.0,24.39,70.95,138.0,620.0,77.12082
22599.0,400.0,0.0,24.39,71.0,139.0,594.0,77.12082
22636.0,400.0,0.0,24.39,71.0,140.0,547.0,77.12082
22670.0,400.0,0.0,24.39,71.03,139.0,521.0,77.12082
22707.0,400.0,0.0,24.39,71.03,141.0,495.0,77.12082
22740.0,400.0,0.0,24.39,71.04,139.0,506.0,77.12082
22777.0,400.0,0.0,24.39,71.04,138.0,507.0,77.12082
22809.0,400.0,0.0,24.39,71.05,139.0,524.0,77.12082
22848.0,400.0,0.0,24.39,71.05,137.0,517.0,77.12082
22882.0,400.0,0.0,24.4,71.1,140.0,525.0,77.12082
22919.0,400.0,0.0,24.4,71.1,140.0,520.0,77.12082
22952.0,400.0,0.0,24.4,71.13,139.0,529.0,77.12082
22989.0,400.0,0.0,24.4,71.13,141.0,512.0,77.12082
